frame,e_y,e_y_dot,e_phi,e_phi_dot,timestamp
881,-21.113151,2.677899,2.063852,0.202633,1620812688225184992
882,-21.117510,2.636203,2.063503,0.201586,1620812688242647360
883,-21.115273,2.842100,2.063154,0.196350,1620812688263239232
884,-21.106809,2.790167,2.062630,0.196175,1620812688283264096
885,-21.102500,2.583492,2.062281,0.193906,1620812688303768096
886,-21.109290,2.788603,2.061408,0.186925,1620812688323912640
887,-21.094211,2.705714,2.061059,0.188845,1620812688342764256
888,-21.101061,2.931252,2.060187,0.180467,1620812688362971584
889,-21.096843,2.848387,2.059838,0.180467,1620812688381000544
890,-21.093232,2.702467,2.058441,0.175929,1620812688402112256
891,-21.084959,2.866221,2.057743,0.179071,1620812688422179520
892,-21.083667,2.720215,2.056172,0.170519,1620812688442636800
893,-21.088300,2.801787,2.055649,0.170344,1620812688463191552
894,-21.087201,2.481450,2.053903,0.163886,1620812688483751936
895,-21.078987,2.644911,2.053205,0.162839,1620812688503616000
896,-21.078072,2.334875,2.051285,0.158650,1620812688522034848
897,-21.080670,2.518681,2.050587,0.157603,1620812688542751808
898,-21.067006,2.249768,2.048318,0.148004,1620812688563273472
899,-21.072494,2.380574,2.046399,0.145910,1620812688583020608
900,-21.066768,2.379433,2.045351,0.145910,1620812688602246528
901,-21.072753,2.702980,2.042384,0.143990,1620812688621221600
902,-21.069438,2.619807,2.041163,0.136310,1620812688642942368
903,-21.058820,2.737622,2.037497,0.133169,1620812688662720224
904,-21.050718,2.783528,2.033483,0.127933,1620812688685770592
905,-21.050718,2.783528,2.033483,0.127933,1620812688703074880
906,-21.048711,2.676400,2.029120,0.123569,1620812688725300000
907,-21.043260,2.826595,2.027724,0.120253,1620812688742659456
908,-21.048999,2.660698,2.024756,0.115192,1620812688762473440
909,-21.035757,2.778099,2.021615,0.117286,1620812688784495904
910,-21.031014,2.519739,2.016728,0.118333,1620812688801375104
911,-21.017685,2.465424,2.013412,0.114145,1620812688830279264
912,-21.020564,2.440912,2.009572,0.113446,1620812688839775616
913,-21.015131,2.559392,2.007827,0.115366,1620812688863267008
914,-21.134386,2.389611,2.026676,0.111177,1620812688887624384
915,-21.139664,2.468871,2.025106,0.112923,1620812688902803264
916,-21.283493,2.206157,2.045700,0.114494,1620812688922914848
917,-21.291665,2.490348,2.043781,0.116239,1620812688943038944
918,-21.417181,2.553890,2.063154,0.094771,1620812688970299488
919,-21.404231,2.747155,2.061234,0.096691,1620812688983280832
920,-21.569275,2.915350,2.079211,0.094597,1620812689003245696
921,-21.558747,2.871480,2.077465,0.093375,1620812689023434112
922,-21.685965,3.121476,2.099631,0.100007,1620812689044019584
923,-21.691686,3.160704,2.097711,0.099833,1620812689060393792
924,-21.832376,3.247314,2.121448,0.087965,1620812689083372960
925,-21.838235,2.860985,2.117957,0.087266,1620812689102582688
926,-21.990831,3.224290,2.141868,0.069988,1620812689122697856
927,-21.983391,2.876453,2.137854,0.069464,1620812689144133312
928,-22.147758,2.841115,2.160892,0.081507,1620812689165113664
929,-22.140398,2.673547,2.156878,0.078540,1620812689183240544
930,-22.295575,2.912748,2.192657,0.076794,1620812689203387296
931,-22.288328,2.710712,2.188643,0.076794,1620812689223749152
932,-22.287355,2.620997,2.186723,0.076794,1620812689243962240
933,-22.451244,2.720612,2.216045,0.076271,1620812689269773472
934,-22.515612,2.812448,2.227040,0.061959,1620812689287289056
935,-22.508688,2.585136,2.222851,0.061959,1620812689301919648
936,-22.508231,2.893739,2.220757,0.061087,1620812689323195424
937,-22.697994,2.738629,2.259678,0.056898,1620812689341295904
938,-22.694546,2.984555,2.257583,0.054803,1620812689362176832
939,-22.824761,3.094615,2.265088,0.054454,1620812689381607584
940,-22.989834,3.232929,2.300693,0.046077,1620812689401972320
941,-22.986507,3.114742,2.298250,0.048346,1620812689422873216
942,-23.047103,3.163282,2.307849,0.037350,1620812689442544000
943,-23.043961,3.067865,2.305405,0.034383,1620812689462163712
944,-23.102791,3.417938,2.324779,0.034907,1620812689481024000
945,-23.274824,3.052591,2.348864,0.035430,1620812689500982880
946,-23.485083,3.350315,2.378011,0.026878,1620812689521816480
947,-23.472471,3.003592,2.374870,0.023038,1620812689542272096
948,-23.546015,3.121494,2.393195,0.019897,1620812689561279168
949,-23.707433,2.933439,2.416757,0.013090,1620812689581171872
950,-23.783369,3.224551,2.436654,0.013265,1620812689601113344
951,-23.848824,3.120604,2.451315,0.005585,1620812689621369376
952,-23.842963,3.108262,2.449395,0.005760,1620812689641321120
953,-23.835103,2.881505,2.443810,0.007156,1620812689661170048
954,-24.009608,3.170623,2.468245,0.006109,1620812689681867488
955,-23.999636,2.993558,2.464579,0.000524,1620812689701242144
956,-24.068490,3.160324,2.479938,-0.006807,1620812689726177376
957,-24.066847,3.157963,2.478018,-0.004887,1620812689742890720
958,-24.144673,3.188017,2.502453,-0.005061,1620812689764007040
959,-24.139103,3.258033,2.498439,-0.016581,1620812689779691424
960,-24.212721,3.152962,2.514845,-0.024609,1620812689801279008
961,-24.211464,3.125301,2.512751,-0.024958,1620812689823377664
962,-24.281230,3.274282,2.531426,-0.043284,1620812689842027680
963,-24.275816,3.220863,2.529157,-0.043633,1620812689860596000
964,-24.347299,3.444001,2.545039,-0.048695,1620812689883091040
965,-24.430669,3.470066,2.564936,-0.050265,1620812689901825536
966,-24.420335,3.313334,2.562667,-0.051313,1620812689923012320
967,-24.546034,3.652502,2.567030,-0.044331,1620812689941240800
968,-24.631345,3.703888,2.585531,-0.054105,1620812689960783488
969,-24.712354,4.016538,2.593734,-0.076794,1620812689980908416
970,-24.707449,4.242434,2.589021,-0.080634,1620812690003503232
971,-24.702140,4.445451,2.586578,-0.079587,1620812690024927424
972,-24.766408,3.868506,2.598970,-0.079936,1620812690041184384
973,-24.865268,3.599225,2.611362,-0.089884,1620812690069879552
974,-24.941646,3.495888,2.619914,-0.100705,1620812690081317248
975,-24.946374,3.332417,2.614852,-0.091455,1620812690100231936
976,-25.033624,3.321725,2.627419,-0.103323,1620812690124433760
977,-25.112766,3.447341,2.630735,-0.126711,1620812690140018432
978,-25.103457,3.523062,2.628291,-0.130725,1620812690171150336
979,-25.188930,3.550036,2.628815,-0.148004,1620812690181433888
980,-25.284321,3.600273,2.627070,-0.143466,1620812690201633056
981,-25.367362,3.429298,2.624452,-0.161268,1620812690222377408
982,-25.359071,3.448563,2.619041,-0.162839,1620812690242777696
983,-25.451788,3.528286,2.619914,-0.175929,1620812690260195296
984,-25.542657,3.491570,2.611885,-0.167377,1620812690281806816
985,-25.642579,3.537076,2.606824,-0.175929,1620812690300913536
986,-25.721633,3.468766,2.602111,-0.180642,1620812690321602336
987,-25.726890,3.513380,2.596526,-0.188321,1620812690340872160
988,-25.816460,3.455962,2.592338,-0.203680,1620812690363306432
989,-25.907228,3.543398,2.580295,-0.211010,1620812690382130976
990,-26.011454,3.407803,2.575233,-0.213803,1620812690401050592
991,-26.104596,3.572049,2.563540,-0.229336,1620812690421973312
992,-26.298997,3.366492,2.551148,-0.231256,1620812690439590752
993,-26.449272,3.627677,2.537360,-0.235794,1620812690463751296
994,-26.548805,3.380884,2.523397,-0.248186,1620812690486545856
995,-26.649467,3.469714,2.514496,-0.247662,1620812690500993984
996,-26.646370,3.289422,2.511180,-0.249757,1620812690520971360
997,-26.839228,3.588861,2.492156,-0.260927,1620812690540452096
998,-26.956953,3.205063,2.484302,-0.260578,1620812690562573600
999,-27.038560,3.067444,2.469466,-0.252375,1620812690580523392
1000,-27.278010,2.930996,2.458471,-0.258309,1620812690600466464
1001,-27.267100,3.172598,2.455155,-0.257087,1620812690620438624
1002,-27.559674,3.106782,2.441890,-0.242426,1620812690641558112
1003,-27.676470,3.392824,2.436829,-0.257087,1620812690661181344
1004,-27.895843,3.214267,2.419899,-0.259007,1620812690681874464
1005,-27.887645,3.330958,2.416757,-0.255342,1620812690698767680
1006,-28.104462,3.160802,2.397559,-0.254469,1620812690722896000
1007,-28.225209,3.176484,2.391276,-0.261101,1620812690740753088
1008,-28.462791,3.021352,2.382025,-0.251851,1620812690762681920
1009,-28.438755,3.126109,2.378709,-0.254294,1620812690781732992
1010,-28.677701,2.993319,2.367714,-0.267734,1620812690801873344
1011,-28.802204,3.134691,2.367190,-0.257611,1620812690823527808
1012,-28.903841,2.976386,2.354275,-0.272969,1620812690841702272
1013,-29.300154,3.160752,2.351308,-0.282045,1620812690863298784
1014,-29.413163,3.334482,2.341185,-0.256563,1620812690880454816
1015,-29.530903,3.646258,2.337345,-0.220610,1620812690901787680
1016,-29.659703,3.628025,2.340661,-0.247139,1620812690921250784
1017,-29.897366,3.583615,2.342232,-0.234223,1620812690940581408
1018,-29.952615,3.572396,2.350260,-0.242775,1620812690961185088
