frame,e_y,e_y_dot,e_phi,e_phi_dot,timestamp
883,-2.394797,2.086518,1.228537,0.283441,1620812273065419200
884,-2.605553,2.227774,1.233599,0.277158,1620812273085980032
885,-2.608668,2.059580,1.236566,0.278380,1620812273102348384
886,-2.836374,2.057756,1.243547,0.286059,1620812273127517664
887,-2.933832,2.002119,1.246340,0.285885,1620812273147384128
888,-3.047896,2.050767,1.253845,0.275413,1620812273163637056
889,-3.164847,2.067522,1.256637,0.275238,1620812273183159488
890,-3.379599,1.979969,1.265713,0.286932,1620812273201729408
891,-3.488162,2.086234,1.269029,0.276984,1620812273223570592
892,-3.713879,2.016952,1.275661,0.281173,1620812273242673824
893,-3.825455,2.070045,1.277057,0.266861,1620812273262434400
894,-4.038157,2.027807,1.281246,0.286234,1620812273282391296
895,-4.149890,1.999531,1.288402,0.278555,1620812273302898112
896,-4.482956,2.017957,1.294336,0.274366,1620812273326848512
897,-4.594941,2.025392,1.299572,0.274540,1620812273340055136
898,-4.818985,2.094220,1.302190,0.275762,1620812273369494816
899,-5.040801,2.076021,1.307601,0.278904,1620812273388132032
900,-5.375028,2.225302,1.311091,0.261974,1620812273401112416
901,-5.485028,2.220848,1.316676,0.269479,1620812273424124896
902,-18.907335,3.900484,2.260900,0.430398,1620812273442627392
903,-5.690023,2.298841,1.322261,0.258309,1620812273460956064
904,-5.910518,2.290645,1.325403,0.267734,1620812273483758944
905,-6.243704,2.274340,1.331861,0.247662,1620812273502557792
906,-6.356184,2.234384,1.331861,0.242950,1620812273525190976
907,-6.798281,2.152261,1.339366,0.237539,1620812273545001632
908,-6.910844,2.208754,1.341286,0.240157,1620812273569490368
909,-7.355441,2.127012,1.349663,0.224275,1620812273580095872
910,-7.576946,2.263330,1.350536,0.229860,1620812273602945280
911,-8.031166,2.153759,1.358739,0.216944,1620812273620961248
912,-8.143830,2.209417,1.359611,0.219388,1620812273640961920
913,-8.685882,2.072475,1.368687,0.213454,1620812273660767168
914,-17.053842,2.956429,1.962274,0.382227,1620812273685392352
915,-17.057107,3.175750,1.964543,0.376991,1620812273705097728
916,-17.063185,3.182159,1.968731,0.373500,1620812273722151104
917,-17.066000,2.948864,1.970826,0.376817,1620812273740156832
918,-17.068979,2.839097,1.977109,0.374548,1620812273760794208
919,-17.072760,2.970469,1.979203,0.373326,1620812273779670176
920,-17.075734,2.741133,1.985487,0.368788,1620812273799794464
921,-17.076101,2.922495,1.987406,0.369661,1620812273821112800
922,-17.079003,2.811607,1.993690,0.367566,1620812273837677888
923,-17.080286,2.953853,1.995609,0.366170,1620812273859868736
924,-17.070865,2.792022,2.001544,0.369835,1620812273880949632
925,-17.071457,3.255602,2.003638,0.364425,1620812273900014112
926,-17.070459,3.063532,2.009398,0.363028,1620812273920653920
927,-17.070723,3.378108,2.011317,0.355524,1620812273941075360
928,-17.068388,3.104932,2.017077,0.357094,1620812273959699872
929,-17.068162,3.410585,2.018997,0.345575,1620812273979940736
930,-17.066373,3.560711,2.024233,0.346448,1620812274000664064
931,-17.065932,3.806761,2.025978,0.341212,1620812274020198752
932,-17.061838,3.714625,2.031214,0.334929,1620812274041687168
933,-17.058571,3.882871,2.034356,0.335103,1620812274059408576
934,-17.056998,3.572996,2.037497,0.328296,1620812274079904608
935,-17.052742,3.395726,2.041337,0.326551,1620812274103314368
936,-17.048029,3.391379,2.045177,0.318872,1620812274121104160
937,-17.044319,3.252961,2.048318,0.323235,1620812274140979168
938,-17.029191,3.175646,2.051460,0.305258,1620812274159603520
939,-17.025196,3.077286,2.054427,0.316952,1620812274179130688
940,-17.023693,3.223177,2.055823,0.311541,1620812274199870720
941,-17.017114,3.064617,2.060012,0.311541,1620812274222236160
942,-17.014107,3.025600,2.061583,0.300720,1620812274240437344
943,-16.994453,2.949027,2.065946,0.310494,1620812274264795360
944,-16.992614,3.095874,2.067517,0.303862,1620812274280189440
945,-16.986241,3.100831,2.071008,0.301942,1620812274300812992
946,-16.980553,2.929594,2.074324,0.301942,1620812274325745184
947,-16.978281,2.951751,2.075371,0.299848,1620812274338509184
948,-16.965507,2.973929,2.076418,0.296531,1620812274362584096
949,-16.958422,3.020033,2.079734,0.298800,1620812274384161728
950,-16.953418,2.918832,2.081829,0.295484,1620812274399811456
951,-16.948874,3.036055,2.084098,0.292517,1620812274421232736
952,-16.945153,3.017366,2.085668,0.292517,1620812274440958176
953,-16.930213,3.270247,2.087414,0.291295,1620812274461988768
954,-16.926764,3.221064,2.089159,0.283965,1620812274481898592
955,-16.913342,3.159646,2.090032,0.286059,1620812274499538080
956,-16.907814,2.963917,2.092475,0.283791,1620812274522145120
957,-16.905966,3.132306,2.093173,0.278729,1620812274543715616
958,-16.895510,2.986491,2.093697,0.277856,1620812274561080384
959,-16.890646,3.105066,2.095791,0.275762,1620812274585990048
960,-16.887588,2.686963,2.096664,0.275937,1620812274599091584
961,-16.881696,2.941117,2.098584,0.269479,1620812274620289184
962,-16.877787,2.691187,2.100155,0.274889,1620812274640011008
963,-16.873124,2.713892,2.101551,0.270526,1620812274657561856
964,-16.871382,2.588609,2.102249,0.271399,1620812274680847392
965,-16.853789,2.717512,2.104518,0.265814,1620812274699856064
966,-16.850872,2.634361,2.105391,0.267734,1620812274724678208
967,-16.844693,2.805431,2.107485,0.260229,1620812274738338496
968,-16.842339,2.532247,2.108183,0.262148,1620812274760139008
969,-16.835823,2.745641,2.110278,0.256738,1620812274779660864
970,-16.822578,2.873159,2.110976,0.252549,1620812274799961472
971,-16.816106,2.854506,2.112896,0.251851,1620812274823102016
972,-16.814992,2.918351,2.113245,0.248535,1620812274840985248
973,-16.801497,2.877211,2.114117,0.244172,1620812274861220160
974,-16.800945,3.046819,2.114466,0.236841,1620812274881311552
975,-16.798458,2.942248,2.115339,0.239808,1620812274901194176
976,-16.798418,3.027336,2.115688,0.229162,1620812274926031520
977,-16.798705,3.048493,2.115688,0.226893,1620812274939936768
978,-16.788903,3.154029,2.115514,0.221657,1620812274960794688
979,-16.792324,2.984087,2.114990,0.222529,1620812274978784544
980,-16.796994,3.194329,2.114117,0.209090,1620812275000462848
981,-16.790265,3.002880,2.113245,0.208218,1620812275023149600
982,-16.796515,3.127952,2.112023,0.205076,1620812275039717792
983,-16.792441,2.999346,2.110627,0.210312,1620812275060526880
984,-16.797671,2.955741,2.109579,0.200887,1620812275081720160
985,-16.800294,2.807410,2.109056,0.194604,1620812275100572448
986,-16.799709,2.825841,2.106961,0.197571,1620812275120793344
987,-16.791993,2.677516,2.106263,0.198968,1620812275142856288
988,-16.803780,2.885193,2.103994,0.200364,1620812275160006720
989,-16.796493,2.694989,2.103296,0.194953,1620812275187082496
990,-16.808025,2.839315,2.101027,0.196000,1620812275199441440
991,-16.800796,2.880428,2.100329,0.200189,1620812275224237376
992,-16.799038,2.983088,2.098584,0.202807,1620812275247232800
993,-16.802217,2.961401,2.098060,0.196000,1620812275260295040
994,-16.802102,2.937635,2.095966,0.197048,1620812275279596928
995,-16.806867,3.083131,2.095093,0.195651,1620812275298228704
996,-16.808671,3.037616,2.092475,0.196000,1620812275324624736
997,-16.812221,3.068488,2.091777,0.194604,1620812275339904480
998,-16.812304,2.940175,2.089683,0.185878,1620812275360682752
999,-16.815352,3.116358,2.088985,0.181340,1620812275381775328
1000,-16.814535,3.197369,2.087239,0.180642,1620812275400389280
1001,-16.817917,3.134003,2.086716,0.181340,1620812275423451296
1002,-16.828561,3.204650,2.084796,0.168773,1620812275440949184
1003,-16.821847,3.057492,2.083923,0.166330,1620812275469625792
1004,-16.825900,3.157639,2.081131,0.163188,1620812275478826816
1005,-16.836124,2.884558,2.079211,0.163537,1620812275499022720
1006,-16.835415,3.120276,2.077116,0.153065,1620812275520436480
1007,-16.845813,2.847529,2.075022,0.159349,1620812275539793248
1008,-16.857639,2.865306,2.072753,0.144688,1620812275564028928
1009,-16.859155,2.624371,2.070310,0.151320,1620812275579914816
1010,-16.865168,2.726142,2.068913,0.151320,1620812275601915328
1011,-16.863052,2.576581,2.064899,0.148004,1620812275624065344
1012,-16.869756,2.616413,2.063677,0.138405,1620812275640895744
1013,-16.877269,2.488215,2.059838,0.144339,1620812275658399232
1014,-16.884751,2.610130,2.058441,0.140150,1620812275679450080
1015,-16.893812,2.543680,2.054427,0.140150,1620812275704421696
1016,-16.900491,2.562576,2.053031,0.135961,1620812275723168160
1017,-16.910452,2.650290,2.049017,0.136834,1620812275738344256
1018,-16.906052,2.587144,2.047620,0.133867,1620812275784530048
1019,-16.920419,2.519794,2.042559,0.134914,1620812275795173472
1020,-16.920419,2.519794,2.042559,0.134914,1620812275803227552
1021,-16.928869,2.637624,2.038719,0.124617,1620812275822025728
1022,-16.935524,2.391428,2.037323,0.125664,1620812275841249792
1023,-16.944705,2.732635,2.033309,0.122348,1620812275858567776
1024,-16.941325,2.395742,2.031912,0.124617,1620812275884959840
1025,-16.965089,2.755133,2.027025,0.117112,1620812275902373216
1026,-16.961354,2.793600,2.025455,0.112923,1620812275922648160
1027,-16.975817,2.726307,2.020393,0.108385,1620812275939193792
1028,-16.983102,2.683904,2.018822,0.104196,1620812275959637600
1029,-16.997722,2.656899,2.013412,0.106116,1620812275979748576
1030,-17.005038,2.672157,2.009572,0.090932,1620812276002868256
1031,-17.011705,2.616947,2.005558,0.093026,1620812276027061184
1032,-17.020838,2.691091,2.000845,0.085172,1620812276040367296
1033,-17.030496,2.705200,1.996308,0.088488,1620812276058631456
1034,-17.041315,2.858161,1.991421,0.073478,1620812276079701568
1035,-17.051281,2.675330,1.988628,0.075747,1620812276099024544
1036,-17.064105,2.883084,1.980774,0.072257,1620812276122316736
1037,-17.074618,2.602477,1.978156,0.068068,1620812276139016352
1038,-17.084975,2.867934,1.969953,0.067893,1620812276158522816
1039,-17.085862,2.628189,1.967335,0.063879,1620812276179154464
1040,-17.094888,2.617912,1.959307,0.057247,1620812276200618528
1041,-17.107121,2.506512,1.956514,0.050964,1620812276221468160
1042,-17.115191,2.495993,1.947962,0.056374,1620812276239551200
1043,-17.127715,2.492344,1.944995,0.049044,1620812276259725792
1044,-17.137955,2.501405,1.936617,0.056374,1620812276279775616
1045,-17.135991,2.653110,1.934174,0.043808,1620812276300643936
1046,-17.156439,2.431058,1.926494,0.047822,1620812276320894368
1047,-17.153265,2.446916,1.923702,0.047822,1620812276339702624
1048,-17.173422,2.493937,1.915150,0.050091,1620812276360482752
1049,-17.171939,2.461323,1.912357,0.044680,1620812276379719840
1050,-17.177440,2.451151,1.904154,0.041364,1620812276399653312
1051,-17.188661,2.447688,1.901362,0.042412,1620812276425839168
1052,-17.182587,2.503243,1.893159,0.043633,1620812276445635840
1053,-17.191937,2.627989,1.887399,0.042237,1620812276460361376
1054,-17.189786,2.284990,1.884607,0.042237,1620812276479073216
1055,-17.204733,2.481350,1.876054,0.041190,1620812276500135456
1056,-17.204717,2.459043,1.873262,0.034907,1620812276524312032
1057,-17.210909,2.624413,1.864535,0.030020,1620812276539958368
1058,-17.219564,2.713179,1.861394,0.027751,1620812276560874976
1059,-17.207463,2.676910,1.854936,0.021468,1620812276578748640
1060,-17.219703,2.616002,1.851096,0.025831,1620812276598384256
1061,-17.212904,2.794198,1.847431,0.018326,1620812276624339520
1062,-17.221977,2.641272,1.843766,0.020246,1620812276639962880
1063,-17.217822,2.609339,1.840101,0.007854,1620812276659942336
1064,-17.216653,2.446912,1.836086,0.015184,1620812276680820928
1065,-17.220600,2.515211,1.832247,0.005585,1620812276699102560
1066,-17.219147,2.381855,1.828232,0.009076,1620812276720357984
1067,-17.215525,2.540937,1.824218,0.002618,1620812276739889344
1068,-17.224368,2.371659,1.820204,0.002618,1620812276759657248
1069,-17.207519,2.511620,1.816015,0.000524,1620812276780189120
1070,-17.208494,2.397481,1.812001,-0.000349,1620812276799268800
1071,-17.212582,2.363999,1.807812,0.001745,1620812276821821632
1072,-17.203102,2.286493,1.803623,-0.004712,1620812276839272992
1073,-17.203989,2.227316,1.799434,-0.004887,1620812276860584192
1074,-17.194506,2.275888,1.795071,-0.004189,1620812276879831616
1075,-17.196940,2.255361,1.792977,-0.005236,1620812276900225888
1076,-17.192851,2.407975,1.786344,-0.009599,1620812276920139776
1077,-17.191023,2.234628,1.784250,-0.010996,1620812276939742752
1078,-17.186753,2.279579,1.777443,-0.017628,1620812276959461856
1079,-17.178690,2.258750,1.775000,-0.017453,1620812276981222912
1080,-17.177376,2.338424,1.768019,-0.023038,1620812277000100160
1081,-17.172416,2.158690,1.765575,-0.017802,1620812277021082880
1082,-17.157290,2.262971,1.758245,-0.035779,1620812277040382208
1083,-17.162454,1.996497,1.755801,-0.026005,1620812277059903776
1084,-17.150403,2.127956,1.748296,-0.037525,1620812277081798624
1085,-17.146590,2.069585,1.743235,-0.041888,1620812277100675392
1086,-17.125704,2.209879,1.737999,-0.042761,1620812277119529472
1087,-17.131601,2.203281,1.732763,-0.049567,1620812277140536704
1088,-17.103849,2.179190,1.727352,-0.044855,1620812277170111872
1089,-17.099054,2.275744,1.721942,-0.056549,1620812277180499808
1090,-17.091329,2.165446,1.716357,-0.050091,1620812277199326912
1091,-17.075845,2.251111,1.710772,-0.062832,1620812277221144192
1092,-17.067730,2.141265,1.705012,-0.064752,1620812277240794048
1093,-17.197055,2.251247,1.724036,-0.067021,1620812277260197952
1094,-17.367489,2.312683,1.744457,-0.092502,1620812277279064160
1095,-17.495151,2.368153,1.759815,-0.094946,1620812277301273344
1096,-17.799062,2.406247,1.809208,-0.085870,1620812277322240032
1097,-17.927428,2.339244,1.827534,-0.095644,1620812277340253792
1098,-18.237386,2.506897,1.870818,-0.094248,1620812277360928288
1099,-18.362213,2.342755,1.889319,-0.120428,1620812277380329984
1100,-18.543276,2.673146,1.909390,-0.117112,1620812277402031904
1101,-18.842201,2.328044,1.956340,-0.114319,1620812277421656896
1102,-18.836732,2.724477,1.953198,-0.110130,1620812277441149120
1103,-18.917252,2.527862,1.967335,-0.123744,1620812277460106304
1104,-19.189649,2.762442,1.994562,-0.114668,1620812277480322496
1105,-19.545680,2.705299,2.057045,-0.120253,1620812277501638784
1106,-19.621756,2.718892,2.067342,-0.124966,1620812277521181984
1107,-19.616844,2.828356,2.064026,-0.122348,1620812277535520000
1108,-19.836212,2.646088,2.099282,-0.120079,1620812277559485504
1109,-19.959006,3.092953,2.110103,-0.123220,1620812277579931392
1110,-20.043738,3.017148,2.130872,-0.122173,1620812277599841376
1111,-20.224064,3.287829,2.154434,-0.125315,1620812277621695168
1112,-20.297557,3.184394,2.171888,-0.122173,1620812277640900960
1113,-20.302387,3.071057,2.168572,-0.122173,1620812277659647232
1114,-20.702374,3.294277,2.222851,-0.117984,1620812277678987296
1115,-20.698112,2.889786,2.219535,-0.111352,1620812277699977504
1116,-20.771394,2.958266,2.237512,-0.111352,1620812277723048512
1117,-20.969585,2.827574,2.257932,-0.119730,1620812277740089312
1118,-21.059796,3.080148,2.277480,-0.120777,1620812277759256096
1119,-21.145058,3.138502,2.293886,-0.119904,1620812277780495776
1120,-21.328575,3.165673,2.313434,-0.115541,1620812277799781824
1121,-21.430236,3.165661,2.330189,-0.118857,1620812277822199936
1122,-21.500860,3.146354,2.350260,-0.118857,1620812277839678176
1123,-21.604921,3.168192,2.366317,-0.125315,1620812277859028576
1124,-21.589103,3.243559,2.359685,-0.119904,1620812277878581792
1125,-21.691292,3.317519,2.378535,-0.130725,1620812277900005536
1126,-21.780472,3.450050,2.394592,-0.132820,1620812277921758560
1127,-21.885239,3.452605,2.412743,-0.138405,1620812277940787104
1128,-22.128722,3.367897,2.438225,-0.137183,1620812277960118912
1129,-22.230304,3.453862,2.447126,-0.153240,1620812277979538976
1130,-22.227474,3.204939,2.443985,-0.152193,1620812277999626368
1131,-22.327517,3.390045,2.453933,-0.149924,1620812278020804320
1132,-22.440119,3.149971,2.465627,-0.157603,1620812278038185856
1133,-22.542746,3.257078,2.471910,-0.154462,1620812278059797632
1134,-22.525782,3.104711,2.468768,-0.156556,1620812278079484896
1135,-22.748231,3.150954,2.485349,-0.175929,1620812278100683232
1136,-22.739907,3.146869,2.482207,-0.181165,1620812278119776928
1137,-22.966445,3.165121,2.484825,-0.187797,1620812278139745152
1138,-22.958290,3.036921,2.481684,-0.185703,1620812278162360096
1139,-23.058716,3.177298,2.475226,-0.197397,1620812278178607552
1140,-23.180782,2.951093,2.472433,-0.205774,1620812278199078208
1141,-23.283608,2.899129,2.466499,-0.199317,1620812278219280160
1142,-23.405592,2.941317,2.460740,-0.199317,1620812278238808000
1143,-23.512483,3.155820,2.455504,-0.213803,1620812278259017760
1144,-23.628376,3.047468,2.447650,-0.223577,1620812278279553920
1145,-23.743675,3.083846,2.438050,-0.231082,1620812278299207392
1146,-23.869393,2.951388,2.429673,-0.228813,1620812278323494240
1147,-23.972568,2.819134,2.420772,-0.246964,1620812278341304288
1148,-24.093616,2.850804,2.407158,-0.252375,1620812278358694208
1149,-24.354865,2.776611,2.393894,-0.249058,1620812278384380768
1150,-24.468654,2.835010,2.383073,-0.259530,1620812278398180736
1151,-24.584412,2.890986,2.370855,-0.251153,1620812278423095904
1152,-24.706635,2.967987,2.357242,-0.260578,1620812278438586144
1153,-24.963880,2.809753,2.343803,-0.260578,1620812278459924224
1154,-25.089529,2.972169,2.332458,-0.260578,1620812278480047008
1155,-25.082110,3.130799,2.329142,-0.261625,1620812278501513504
1156,-25.329099,3.180207,2.314830,-0.263719,1620812278520390656
1157,-25.457554,3.147641,2.308198,-0.265988,1620812278538480352
1158,-25.787683,3.246118,2.296679,-0.263894,1620812278558545184
1159,-25.924892,2.969004,2.286032,-0.247837,1620812278578998816
1160,-26.179412,2.925880,2.271022,-0.267035,1620812278599222624
1161,-26.172340,2.898960,2.267881,-0.258658,1620812278620103712
1162,-26.436733,2.742334,2.251824,-0.251153,1620812278641670400
1163,-26.576852,2.849819,2.247984,-0.252375,1620812278659170400
1164,-26.831004,2.693635,2.239083,-0.252898,1620812278678961728
1165,-26.965852,2.819391,2.232625,-0.256389,1620812278699166624
1166,-27.101871,2.804749,2.229135,-0.254120,1620812278720612928
1167,-27.374379,2.918604,2.214823,-0.252898,1620812278740535488
1168,-27.512482,2.899105,2.216743,-0.242077,1620812278758534336
1169,-27.926514,2.856656,2.209238,-0.208218,1620812278778549120
1170,-28.059120,2.945517,2.209587,-0.242077,1620812278799664384
1171,-28.344845,2.863829,2.214474,-0.228115,1620812278821383936
1172,-28.318873,3.494368,2.208191,-0.232129,1620812278839700576
