frame,gpsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
2753,36,0.177364,120,0.487621,181.88,0.68,4,0.97,-1.846,-2.921,0.926,-0.92,-2.52,-0.03,0.98,1.89
2754,36,0.177364,120,0.487621,181.91,0.1,4,1,-0.375,-2.814,-19.975,-0.88,-2.56,-0.04,1,1.99
2755,36,0.177364,120,0.487621,181.92,-0.03,4,1,0.862,4.502,-19.704,-0.88,-2.68,-0.04,1.01,2
2756,36,0.177363,120,0.487621,181.93,0.85,4,1.01,-1.332,5.393,7.766,-0.89,-2.7,-0.04,0.98,1.98
2757,36,0.177363,120,0.487621,181.96,0.73,4,1.01,6.978,-6.695,-20.004,-0.86,-2.81,-0.04,1.04,2.04
2758,36,0.177363,120,0.487621,181.99,0.06,4,1.01,1.012,-1.284,-5.913,-0.89,-2.79,-0.04,1.09,2.1
2759,36,0.177363,120,0.487621,181.99,0.06,4,1.01,1.012,-1.284,-5.913,-0.89,-2.79,-0.04,1.09,2.1
2760,36,0.177363,120,0.487621,182.02,-0.01,4,1.04,11.122,-11.034,-20.118,-0.88,-2.89,-0.04,1.03,2.15
2761,36,0.177362,120,0.487621,182.03,0.17,4,1.02,6.514,2.386,-17.616,-0.88,-2.98,-0.04,1.08,2.15
2762,36,0.177362,120,0.487621,182.02,-0.47,4,1.02,-15.318,11.067,-14.619,-0.87,-2.79,-0.04,0.99,2.16
2763,36,0.177362,120,0.487621,182.01,0.4,4,1.02,4.091,-9.422,15.494,-0.83,-2.55,-0.04,1.02,2.17
2764,36,0.177362,120,0.487621,182.01,0.27,4,0.93,2.277,-2.722,-7.134,-0.8,-2.61,-0.04,0.99,2.17
2765,36,0.177362,120,0.487621,182.01,-0.44,4,0.93,-0.417,-5.214,-11.462,-0.79,-2.55,-0.04,0.95,2.23
2766,36,0.177362,120,0.487621,182.01,0.22,4,1.01,0.308,5.427,8.574,-0.76,-2.49,-0.04,0.95,2.21
2767,36,0.177361,120,0.487621,182.01,0.42,4,1.01,0.453,6.692,12.527,-0.74,-2.41,-0.04,0.98,2.21
2768,36,0.177361,120,0.487621,182.02,-0.45,4,1.01,4.538,-7.131,-20.096,-0.75,-2.53,-0.04,1.02,2.25
2769,36,0.177361,120,0.487621,182.03,0.22,4,1.01,-0.13,-1.13,-5.182,-0.77,-2.67,-0.04,1.05,2.23
2770,36,0.177361,120,0.487621,182.05,-0.21,4,1.01,-8.258,7.635,-2.539,-0.76,-2.61,-0.04,0.97,2.26
2771,36,0.177361,120,0.487621,182.07,0.22,4,0.97,8.649,-9.706,-20.145,-0.82,-2.84,-0.04,1.04,2.31
2772,36,0.177361,120,0.487621,182.07,0.22,4,0.97,2.521,4.649,17.011,-0.83,-2.59,-0.04,1.07,2.34
2773,36,0.17736,120,0.487621,182.07,0.76,4,0.97,-9.311,10.864,-19.56,-0.81,-2.54,-0.04,0.88,2.35
2774,36,0.17736,120,0.487621,182.07,0.77,4,0.96,5.816,-10.416,-9.093,-0.79,-2.55,-0.04,0.94,2.32
2775,36,0.17736,120,0.487621,182.08,-0.06,4,0.96,1.832,-6.063,0.383,-0.77,-2.46,-0.04,0.92,2.33
2776,36,0.17736,120,0.487621,182.08,0.2,4,1.01,-2.35,2.148,-19.819,-0.75,-2.58,-0.04,0.92,2.3
2777,36,0.17736,120,0.487621,182.11,0.82,4,1.01,0.203,2.011,10.859,-0.72,-2.62,-0.04,1,2.32
2778,36,0.17736,120,0.487621,182.13,0.77,4,1.01,4.142,-2.368,-19.918,-0.73,-2.73,-0.04,1.04,2.3
2779,36,0.177359,120,0.487621,182.15,0.43,4,0.95,1.013,-1.666,-16.708,-0.78,-2.71,-0.04,1.04,2.33
2780,36,0.177359,120,0.487621,182.17,0.18,4,0.95,-4.392,10.394,5.487,-0.81,-2.58,-0.04,0.99,2.3
2781,36,0.177359,120,0.487621,182.18,0.22,4,0.95,8.2,-9.023,-20.118,-0.85,-2.54,-0.04,0.98,2.3
2782,36,0.177359,120,0.487621,182.19,0.21,4,0.95,1.92,1.672,11.114,-0.88,-2.35,-0.04,0.98,2.29
2783,36,0.177359,120,0.487621,182.19,0.75,4,0.95,-13.467,10.763,-12.245,-0.85,-2.22,-0.04,0.94,2.34
2784,36,0.177358,120,0.487621,182.19,0.8,4,1.02,5.511,-11.523,3.642,-0.82,-2.12,-0.04,1,2.34
2785,36,0.177358,120,0.487621,182.2,-0.08,4,1.02,1.891,-3.847,-0.181,-0.82,-2.01,-0.04,0.98,2.39
2786,36,0.177358,120,0.487621,182.2,-0.08,4,0.98,3.623,-4.1,-11.616,-0.82,-2.06,-0.04,1.01,2.38
2787,36,0.177358,120,0.487621,182.21,0.4,4,0.98,0.703,0.208,5.058,-0.83,-2.17,-0.04,1.02,2.42
2788,36,0.177358,120,0.487621,182.21,0.73,4,0.98,-0.651,4.058,12.647,-0.8,-2.29,-0.04,1.02,2.46
2789,36,0.177357,120,0.48762,182.23,-0.09,4,0.98,0.473,-1.48,-19.937,-0.79,-2.36,-0.04,1.03,2.52
2790,36,0.177357,120,0.48762,182.23,0.12,4,0.98,2.551,-1.142,-9.727,-0.82,-2.5,-0.04,1.15,2.58
2791,36,0.177357,120,0.48762,182.23,0.74,4,0.98,-13.223,10.099,0.342,-0.85,-2.43,-0.04,1.02,2.6
2792,36,0.177357,120,0.48762,182.25,0.23,4,1,8.118,-14.168,-9.256,-0.8,-2.6,-0.04,1.02,2.69
2793,36,0.177357,120,0.48762,182.26,0.88,4,1,6.991,0.263,9.93,-0.77,-2.43,-0.04,1.08,2.71
2794,36,0.177357,120,0.48762,182.27,0.63,4,1.03,-9.773,7.431,1.413,-0.72,-2.31,-0.05,0.93,2.79
2795,36,0.177356,120,0.48762,182.3,0.76,4,1.03,-1.097,-8.953,-6.541,-0.7,-2.3,-0.05,0.95,2.81
2796,36,0.177356,120,0.48762,182.33,0.11,4,0.97,2.601,-0.54,-19.88,-0.68,-2.41,-0.04,1.02,2.88
2797,36,0.177356,120,0.48762,182.33,0.09,4,0.97,3.038,3.826,-19.654,-0.67,-2.53,-0.04,1.03,2.91
2798,36,0.177356,120,0.48762,182.33,0.91,4,0.97,-0.522,2.109,12.192,-0.65,-2.55,-0.04,0.99,2.92
2799,36,0.177356,120,0.48762,182.34,0.85,4,0.97,5.187,-3.989,-20.032,-0.67,-2.66,-0.04,1.02,2.97
2800,36,0.177355,120,0.48762,182.35,0.29,4,0.97,1.965,-1.441,-9.456,-0.69,-2.79,-0.04,1.1,3.04
2801,36,0.177355,120,0.48762,182.36,0.18,4,1.02,-10.193,9.996,-9.521,-0.72,-2.8,-0.04,0.99,3.06
2802,36,0.177355,120,0.48762,182.38,0.73,4,1.02,-12.319,11.329,-9.865,-0.72,-2.66,-0.05,0.9,3.1
2803,36,0.177355,120,0.48762,182.43,0.36,4,1.02,6.716,-0.186,0.937,-0.68,-2.68,-0.05,1.08,3.15
2804,36,0.177355,120,0.48762,182.44,0.08,4,0.97,7.013,0.105,4.395,-0.64,-2.58,-0.05,1.16,3.2
2805,36,0.177355,120,0.48762,182.45,0.67,4,0.97,-6.522,4.435,-4.296,-0.58,-2.44,-0.05,1,3.21
2806,36,0.177354,120,0.48762,182.46,0.54,4,0.97,0.269,-5.833,1.466,-0.56,-2.32,-0.05,0.95,3.23
2807,36,0.177354,120,0.48762,182.45,-0.23,4,0.95,-1.066,-5.592,-17.015,-0.57,-2.39,-0.04,0.95,3.26
2808,36,0.177354,120,0.48762,182.44,0.37,4,0.95,1.613,1.592,-16.657,-0.55,-2.57,-0.04,0.96,3.29
2809,36,0.177354,120,0.48762,182.44,0.78,4,1.01,1.751,2.696,1.538,-0.51,-2.5,-0.05,0.99,3.22
2810,36,0.177354,120,0.48762,182.44,-0.07,4,1.01,7.871,-6.595,-20.2,-0.49,-2.53,-0.05,1.08,3.26
2811,36,0.177353,120,0.48762,182.45,0.41,4,0.98,0.308,0.515,1.005,-0.5,-2.76,-0.05,1.18,3.28
2812,36,0.177353,120,0.48762,182.46,0.99,4,0.98,-12.599,11.097,-8.433,-0.53,-2.68,-0.05,1.03,3.23
2813,36,0.177353,120,0.48762,182.52,0.47,4,0.98,2.91,-11.627,-5.953,-0.6,-2.85,-0.05,0.97,3.26
2814,36,0.177353,120,0.48762,182.53,0.31,4,0.95,4.794,-0.336,11.66,-0.59,-2.62,-0.05,1.02,3.22
2815,36,0.177353,120,0.48762,182.52,0.67,4,0.95,-6.958,6.142,-10.196,-0.56,-2.53,-0.05,0.86,3.24
2816,36,0.177353,120,0.48762,182.52,0.59,4,0.95,-0.127,-3.905,3.837,-0.55,-2.41,-0.05,0.86,3.2
2817,36,0.177352,120,0.48762,182.52,-0.26,4,1.01,-1.366,-6.063,-9.415,-0.5,-2.48,-0.05,0.91,3.22
2818,36,0.177352,120,0.48762,182.52,0.16,4,1.01,-0.357,0.505,-13.258,-0.49,-2.54,-0.05,0.91,3.24
2819,36,0.177352,120,0.48762,182.52,0.3,4,1,-0.255,2.248,5.712,-0.47,-2.36,-0.05,0.96,3.25
2820,36,0.177352,120,0.48762,182.52,0.3,4,1,-0.255,2.248,5.712,-0.47,-2.36,-0.05,0.96,3.25
2821,36,0.177352,120,0.48762,182.53,-0.47,4,0.96,-1.127,0.768,-6.353,-0.54,-2.52,-0.05,1.05,3.25
2822,36,0.177352,120,0.48762,182.53,-0.71,4,0.96,-9.406,10.358,-19.398,-0.56,-2.64,-0.05,0.96,3.21
2823,36,0.177351,120,0.48762,182.52,-0.62,4,0.96,4.958,-11.766,-13.637,-0.6,-2.7,-0.05,0.94,3.18
2824,36,0.177351,120,0.48762,182.52,-0.62,4,0.96,4.958,-11.766,-13.637,-0.6,-2.7,-0.05,0.94,3.18
2825,36,0.177351,120,0.48762,182.47,-0.25,4,0.96,-6.534,6.845,-2.489,-0.55,-2.35,-0.05,0.95,3.09
2826,36,0.177351,120,0.48762,182.44,-0.35,4,1.01,-0.575,-7.264,3.155,-0.53,-2.25,-0.05,0.95,3.12
2827,36,0.177351,120,0.48762,182.44,-0.32,4,1.01,-0.594,1.643,5.154,-0.48,-2.08,-0.05,0.95,3.07
2828,36,0.177351,120,0.48762,182.44,-0.66,4,1.01,0.772,2.135,-16.571,-0.52,-2.29,-0.05,0.94,3.08
2829,36,0.17735,120,0.48762,182.43,-0.11,4,0.94,0.358,0.028,-19.882,-0.53,-2.53,-0.04,0.98,3.05
2830,36,0.17735,120,0.48762,182.46,0.73,4,0.94,-7.437,5.248,2.84,-0.48,-2.56,-0.04,1.04,3.06
2831,36,0.17735,120,0.48762,182.47,0.08,4,0.94,11.379,-8.366,-20.233,-0.48,-2.58,-0.04,1.04,3.06
2832,36,0.17735,120,0.48762,182.5,0.65,4,0.97,4.049,4.349,7.953,-0.55,-2.49,-0.05,1.11,3.07
2833,36,0.17735,120,0.48762,182.51,1.39,4,0.97,-14.701,12.516,-19.358,-0.58,-2.6,-0.05,0.97,3.09
2834,36,0.177349,120,0.48762,182.56,0.99,4,1.03,0.512,-11.877,-7.879,-0.58,-2.52,-0.05,0.92,3.11
2835,36,0.177349,120,0.48762,182.57,1.46,4,1.03,6.17,-5.819,5.884,-0.56,-2.39,-0.05,1,3.14
2836,36,0.177349,120,0.48762,182.58,1.36,4,1.02,-3.767,6.06,-9.635,-0.51,-2.38,-0.05,0.96,3.17
2837,36,0.177349,120,0.48762,182.57,0.78,4,1.02,-0.806,-1.814,7.915,-0.5,-2.23,-0.05,0.95,3.19
2838,36,0.177349,120,0.48762,182.57,0.6,4,1.02,1.675,-1.338,-19.952,-0.45,-2.21,-0.05,0.99,3.22
2839,36,0.177348,120,0.48762,182.58,0.55,4,0.97,-1.161,-1.911,-14.824,-0.47,-2.25,-0.05,0.99,3.29
2840,36,0.177348,120,0.48762,182.59,1.03,4,0.97,-5.014,7.232,5.526,-0.46,-2.13,-0.05,0.94,3.25
2841,36,0.177348,120,0.48762,182.6,0.66,4,1.01,9.168,-5.624,-20.139,-0.48,-2.26,-0.05,1.03,3.29
2842,36,0.177348,120,0.48762,182.62,-0.17,4,1.01,14.114,-10.322,-20.359,-0.52,-2.41,-0.05,1.18,3.29
2843,36,0.177348,120,0.48762,182.64,-0.22,4,1.01,-12.969,11.823,-19.326,-0.56,-2.47,-0.05,1.09,3.34
2844,36,0.177348,120,0.48762,182.64,0.45,4,1.04,-15.128,10.719,-11.053,-0.61,-2.33,-0.05,0.99,3.35
2845,36,0.177347,120,0.48762,182.68,0.1,4,1.04,3.043,-8.643,-0.575,-0.64,-2.2,-0.05,1.09,3.31
2846,36,0.177347,120,0.48762,182.7,-0.29,4,1.04,0.014,-1.849,4.905,-0.66,-2.09,-0.05,1.07,3.29
2847,36,0.177347,120,0.48762,182.71,-0.11,4,0.98,-0.675,2.446,-9.416,-0.62,-1.98,-0.05,0.96,3.31
2848,36,0.177347,120,0.48762,182.7,0.11,4,0.98,0.179,0.089,10.596,-0.61,-1.82,-0.05,0.96,3.33
2849,36,0.177347,120,0.48762,182.68,-0.57,4,1,2.593,-5.094,-20.161,-0.59,-2.22,-0.05,1.02,3.32
2850,36,0.177347,120,0.48762,182.64,0.36,4,1,-0.24,-1.46,-19.98,-0.61,-2.35,-0.05,1.01,3.33
2851,36,0.177346,120,0.48762,182.61,0.64,4,1.01,-5.159,9.405,-9.671,-0.57,-2.35,-0.05,1.01,3.35
2852,36,0.177346,120,0.48762,182.63,0.19,4,1.01,3.876,3.948,14.244,-0.65,-2.39,-0.05,1.02,3.4
2853,36,0.177346,120,0.48762,182.63,0.19,4,1.01,3.876,3.948,14.244,-0.65,-2.39,-0.05,1.02,3.4
2854,36,0.177346,120,0.48762,182.64,0.04,4,0.96,-16.397,15.224,-10.441,-0.68,-2.42,-0.05,0.89,3.37
2855,36,0.177346,120,0.48762,182.64,0.23,4,0.96,5.052,-10.172,-2.494,-0.68,-2.5,-0.05,0.92,3.39
2856,36,0.177345,120,0.48762,182.63,0.8,4,1.03,0.517,-2.687,8.051,-0.7,-2.35,-0.05,0.92,3.42
2857,36,0.177345,120,0.48762,182.62,0.46,4,1.03,-1.643,5.462,-13.207,-0.67,-2.22,-0.05,0.81,3.39
2858,36,0.177345,120,0.48762,182.62,-0.05,4,1.03,3.347,-2.554,1.279,-0.66,-2.14,-0.05,0.85,3.41
2859,36,0.177345,120,0.48762,182.62,-0.25,4,1.01,-0.952,-3.793,-9.907,-0.7,-2.04,-0.05,0.86,3.45
2860,36,0.177345,120,0.48762,182.64,0.58,4,1.01,-1.558,-0.573,-19.95,-0.75,-2.18,-0.05,0.85,3.5
2861,36,0.177345,120,0.48762,182.67,0.79,4,1.01,-1.289,9.737,8.199,-0.8,-1.94,-0.05,0.86,3.48
2862,36,0.177344,120,0.48762,182.66,-0.12,4,1.01,8.485,-6.778,-20.194,-0.84,-2.07,-0.05,0.95,3.48
2863,36,0.177344,120,0.48762,182.66,0.07,4,1.01,2.318,-1.12,2.496,-0.88,-2.14,-0.05,1.06,3.55
2864,36,0.177344,120,0.48762,182.68,0.04,4,1.04,12.469,-10.906,-20.383,-0.93,-2.22,-0.05,0.97,3.59
2865,36,0.177344,120,0.48762,182.73,0.14,4,1.04,11.009,-7.66,-20.192,-0.99,-2.52,-0.05,1.08,3.6
2866,36,0.177343,120,0.48762,182.74,0.12,4,0.98,2.452,1.953,13.798,-1.04,-2.32,-0.05,1.1,3.65
2867,36,0.177343,120,0.48762,182.74,-0.2,4,0.98,4.08,-0.628,-19.867,-1.07,-2.4,-0.05,1.22,3.68
2868,36,0.177343,120,0.48762,182.71,0.61,4,0.98,8.48,-9.427,-11.23,-1.05,-2.55,-0.05,1.21,3.77
2869,36,0.177343,120,0.48762,182.71,0.37,4,1.05,1.011,-6.748,3.026,-1.04,-2.46,-0.05,1.11,3.72
2870,36,0.177343,120,0.48762,182.73,-0.24,4,1.05,3.349,-2.303,-19.999,-1.04,-2.62,-0.05,1.08,3.84
2871,36,0.177343,120,0.48762,182.73,0.29,4,1.05,1.101,3.388,-19.657,-1.03,-2.73,-0.05,1.08,3.87
2872,36,0.177342,120,0.48762,182.75,0.59,4,1.05,-3.857,10.687,-19.248,-1.01,-2.7,-0.06,1.05,3.89
2873,36,0.177342,120,0.48762,182.76,0.18,4,1.05,4.979,-4.337,-20.119,-1,-2.81,-0.06,1.09,3.93
2874,36,0.177342,120,0.48762,182.77,-0.01,4,0.96,1.715,-1.967,0.041,-1.04,-2.69,-0.05,1.05,3.99
2875,36,0.177342,120,0.48762,182.77,-0.01,4,0.96,1.715,-1.967,0.041,-1.04,-2.69,-0.05,1.05,3.99
2876,36,0.177342,120,0.48762,182.78,0.02,4,1.05,12.169,-9.576,-19.64,-1.15,-2.87,-0.06,1.12,4.05
2877,36,0.177342,120,0.48762,182.76,0.72,4,1.05,3.176,3.747,14.422,-1.17,-2.65,-0.06,1.15,4.07
2878,36,0.177341,120,0.48762,182.76,0.73,4,1.05,-13.925,7.884,-14.149,-1.18,-2.57,-0.06,0.91,4.1
2879,36,0.177341,120,0.48762,182.77,-0.02,4,1.04,3.896,-11.648,-1.434,-1.17,-2.5,-0.06,0.95,4.05
2880,36,0.177341,120,0.48762,182.77,0.57,4,1.04,2.932,-9.387,-5.442,-1.22,-2.27,-0.06,0.99,4.1
2881,36,0.177341,120,0.48762,182.8,0.68,4,1.03,-4.826,4.415,-19.702,-1.27,-2.32,-0.06,1,4.11
2882,36,0.177341,120,0.48762,182.81,0.74,4,1.03,-2.699,3.721,17.976,-1.27,-2.04,-0.06,0.98,4.15
2883,36,0.17734,120,0.48762,182.81,0.42,4,1.03,3.87,1.133,-19.746,-1.29,-2.17,-0.06,1.02,4.2
2884,36,0.17734,120,0.487619,182.82,0.26,4,1.04,0.288,-2.695,-11.82,-1.36,-2.46,-0.05,1.08,4.16
2885,36,0.17734,120,0.487619,182.83,0.12,4,1.04,-6.696,7.528,15.849,-1.4,-2.24,-0.05,1.02,4.17
2886,36,0.17734,120,0.487619,182.84,-0.19,4,0.98,11.519,-11.912,-20.5,-1.42,-2.45,-0.05,1.14,4.16
2887,36,0.17734,120,0.487619,182.84,-0.08,4,0.98,2.617,-1.655,-11.882,-1.46,-2.49,-0.05,1.17,4.21
2888,36,0.177339,120,0.487619,182.85,0.59,4,0.98,-14.703,13.234,-17.235,-1.51,-2.44,-0.05,0.94,4.21
2889,36,0.177339,120,0.487619,182.86,0.3,4,1.02,9.404,-9.67,-15.163,-1.49,-2.51,-0.06,1.03,4.2
2890,36,0.177339,120,0.487619,182.87,-0.27,4,1.02,1.479,1.19,18.485,-1.51,-2.28,-0.06,1.03,4.19
2891,36,0.177339,120,0.487619,182.88,-0.68,4,1.01,-13.057,8.311,-19.652,-1.52,-2.4,-0.06,0.93,4.14
2892,36,0.177339,120,0.487619,182.86,0.03,4,1.01,-4.023,3.9,-19.738,-1.51,-2.27,-0.05,0.95,4.17
2893,36,0.177339,120,0.487619,182.81,0.07,4,1.01,1.15,0.923,-3.352,-1.48,-2.39,-0.05,1.01,4.11
2894,36,0.177338,120,0.487619,182.79,-0.66,4,1.04,1.578,-3.98,-20.164,-1.5,-2.47,-0.06,1.03,4.15
2895,36,0.177338,120,0.487619,182.79,-0.11,4,1.04,3.135,-0.341,-19.856,-1.53,-2.82,-0.06,1.04,4.08
2896,36,0.177338,120,0.487619,182.79,0.24,4,1.04,-1.327,9.599,12.09,-1.56,-2.62,-0.06,1.03,4.04
2897,36,0.177338,120,0.487619,182.77,-0.32,4,1,8.395,-8.689,-20.298,-1.62,-2.85,-0.05,1.2,4.07
2898,36,0.177338,120,0.487619,182.76,-0.25,4,1,0.279,1.844,16.717,-1.64,-2.61,-0.05,1.2,4.03
2899,36,0.177337,120,0.487619,182.74,0.11,4,1.01,-11.906,10.764,-7.613,-1.65,-2.74,-0.05,1.01,4.04
2900,36,0.177337,120,0.487619,182.72,-0.39,4,1.01,5.267,-10.275,-4.936,-1.64,-2.7,-0.05,1.05,4.07
2901,36,0.177337,120,0.487619,182.7,-0.71,4,0.97,-0.653,-4.479,13.756,-1.65,-2.11,-0.05,1.06,4.02
2902,36,0.177337,120,0.487619,182.66,-0.11,4,0.97,-2.516,8.092,-18.935,-1.64,-2.24,-0.05,1.03,4.05
2903,36,0.177337,120,0.487619,182.63,-0.01,4,0.97,1.412,-2.436,6.647,-1.63,-2.25,-0.05,1.05,4.06
2904,36,0.177337,120,0.487619,182.6,-0.27,4,1.04,-0.817,-4.33,-4.766,-1.65,-2.23,-0.05,1.04,4.09
2905,36,0.177336,120,0.487619,182.59,-0.26,4,1.04,2.636,0.728,-19.787,-1.68,-2.59,-0.05,1.1,4.08
2906,36,0.177336,120,0.487619,182.58,-0.76,4,1.04,-0.034,7.822,12.17,-1.71,-2.4,-0.05,1.1,4.09
2907,36,0.177336,120,0.487619,182.55,-0.68,4,1.04,10.333,-7.568,-20.152,-1.75,-2.58,-0.05,1.16,4.13
2908,36,0.177336,120,0.487619,182.52,0.11,4,1.04,0.719,-1.87,4.866,-1.73,-2.46,-0.05,1.13,4.11
2909,36,0.177336,120,0.487619,182.51,-0.62,4,1.01,5.544,-0.124,12.577,-1.78,-2.52,-0.05,1.03,4.08
2910,36,0.177335,120,0.487619,182.49,-0.08,4,1.01,7.745,-8.679,-16.451,-1.83,-2.45,-0.05,1,4.12
2911,36,0.177335,120,0.487619,182.48,-0.88,4,1.02,-0.188,-4.878,15.588,-1.81,-1.97,-0.05,1.06,4.11
2912,36,0.177335,120,0.487619,182.46,-0.76,4,1.02,-6.479,6.368,-9.981,-1.79,-2.01,-0.05,1,4.18
2913,36,0.177335,120,0.487619,182.44,-0.26,4,1.07,1.765,-0.253,2.426,-1.78,-2.04,-0.05,1,4.15
2914,36,0.177335,120,0.487619,182.43,-0.2,4,1.07,-2.541,-1.102,-9.314,-1.79,-2.07,-0.05,0.98,4.16
2915,36,0.177334,120,0.487619,182.42,-0.48,4,1.07,3.259,0.426,-19.785,-1.84,-2.24,-0.05,1.09,4.17
2916,36,0.177334,120,0.487619,182.41,-0.65,4,1.02,-0.005,2.787,9.357,-1.83,-2.08,-0.05,1.07,4.22
2917,36,0.177334,120,0.487619,182.4,-0.11,4,1.02,-8.26,6.236,0.428,-1.83,-2.14,-0.05,0.98,4.24
2918,36,0.177334,120,0.487619,182.35,-1.01,4,1.04,-0.103,-0.384,2.47,-1.9,-2.18,-0.05,1.07,4.29
2919,36,0.177334,120,0.487619,182.34,-1.05,4,1.04,7.117,0.597,10.522,-1.92,-2.14,-0.05,1.28,4.26
2920,36,0.177334,120,0.487619,182.31,-0.32,4,1.04,-15.775,10.168,-6.531,-1.94,-2.3,-0.05,1.03,4.29
2921,36,0.177333,120,0.487619,182.28,-0.79,4,1.03,3.525,-7.347,9.403,-1.92,-2.15,-0.05,1.11,4.29
2922,36,0.177333,120,0.487619,182.28,-0.79,4,1.03,3.525,-7.347,9.403,-1.92,-2.15,-0.05,1.11,4.29
2923,36,0.177333,120,0.487619,182.25,-0.84,4,1.03,-6.903,5.144,-6.522,-1.92,-2.11,-0.05,0.98,4.33
2924,36,0.177333,120,0.487619,182.23,-0.63,4,1.04,2.098,0.32,4.765,-1.9,-2.02,-0.04,1.01,4.29
2925,36,0.177333,120,0.487619,182.2,-0.71,4,1.04,2.05,1.039,-13.823,-1.89,-2.1,-0.04,1.03,4.34
2926,36,0.177332,120,0.487619,182.17,-1.08,4,0.97,-2.106,-1.778,-8.839,-1.89,-2.37,-0.04,1.04,4.27
2927,36,0.177332,120,0.487619,182.14,-1.44,4,0.97,-3.778,7.98,-19.449,-1.89,-2.49,-0.04,1,4.29
2928,36,0.177332,120,0.487619,182.1,-1.45,4,0.97,11.607,-10.673,-20.321,-1.96,-2.63,-0.04,1.08,4.25
2929,36,0.177332,120,0.487619,182.06,-0.63,4,1.03,1.534,-2.02,-1.023,-1.99,-2.56,-0.04,1.09,4.27
2930,36,0.177332,120,0.487619,182.04,-0.38,4,1.03,-12.974,11.91,-18.468,-2.06,-2.53,-0.04,0.92,4.24
2931,36,0.177332,120,0.487619,182.04,-0.38,4,1.03,-12.974,11.91,-18.468,-2.06,-2.53,-0.04,0.92,4.24
2932,36,0.177331,120,0.487619,182,-0.94,4,1.03,2.551,-0.886,9.594,-2.12,-2.35,-0.04,1.1,4.2
2933,36,0.177331,120,0.487619,181.99,-1.04,4,1.03,-13.267,7.823,-5.24,-2.12,-2.33,-0.04,0.98,4.18
2934,36,0.177331,120,0.487619,181.97,-0.49,4,1.03,0.728,-6.044,-2.238,-2.13,-2.28,-0.04,0.98,4.14
2935,36,0.177331,120,0.487619,181.97,-0.49,4,1.03,0.728,-6.044,-2.238,-2.13,-2.28,-0.04,0.98,4.14
2936,36,0.177331,120,0.487619,181.9,-0.63,4,0.98,-0.018,0.347,-19.575,-2.23,-2.51,-0.04,0.99,4.15
2937,36,0.17733,120,0.487619,181.88,-0.45,4,0.98,-2.052,2.619,13.791,-2.21,-2.31,-0.04,0.98,4.12
2938,36,0.17733,120,0.487619,181.87,-0.92,4,0.98,10.057,-9.106,-20.192,-2.22,-2.47,-0.04,1.08,4.12
2939,36,0.17733,120,0.487619,181.83,-0.86,4,1.03,0.667,-2.987,-6.861,-2.26,-2.46,-0.04,1.07,4.11
2940,36,0.17733,120,0.487619,181.8,-0.7,4,1.03,1.14,1.68,-0.375,-2.28,-2.5,-0.04,1.18,4.08
2941,36,0.17733,120,0.487619,181.78,-0.14,4,1.03,-8.359,11.259,-17.528,-2.3,-2.6,-0.04,1.09,4.11
2942,36,0.17733,120,0.487619,181.73,-0.96,4,1.06,10.134,-13.218,-13.766,-2.36,-2.85,-0.04,1.17,4.06
2943,36,0.177329,120,0.487619,181.7,-1.44,4,1.06,3.525,-1.964,7.437,-2.41,-2.68,-0.04,1.03,4.04
2944,36,0.177329,120,0.487619,181.69,-0.75,4,0.96,-6.037,8.616,-19.547,-2.4,-2.65,-0.03,1,4.01
2945,36,0.177329,120,0.487619,181.66,-0.68,4,0.96,4.512,-12.144,-3.216,-2.39,-2.59,-0.03,1.04,4.03
2946,36,0.177329,120,0.487619,181.63,-1.46,4,1.02,-1.585,-5.244,4.812,-2.35,-2.18,-0.03,0.99,4.01
2947,36,0.177329,120,0.487619,181.56,-1.11,4,1.02,0.195,6.209,-19.474,-2.3,-2.5,-0.03,0.97,4.06
2948,36,0.177329,120,0.487619,181.54,-0.92,4,1.02,-0.881,5.463,16.891,-2.3,-2.27,-0.03,0.96,4.02
2949,36,0.177328,120,0.487619,181.47,-1.58,4,0.98,4.383,-6.333,-20.199,-2.33,-2.63,-0.03,0.99,4.08
2950,36,0.177328,120,0.487619,181.47,-1.58,4,0.98,4.383,-6.333,-20.199,-2.33,-2.63,-0.03,0.99,4.08
2951,36,0.177328,120,0.487619,181.37,-0.6,4,0.95,-7.154,6.196,0.976,-2.35,-2.56,-0.03,0.93,4.06
2952,36,0.177328,120,0.487619,181.32,-1.06,4,0.95,10.467,-11.918,-20.336,-2.37,-2.68,-0.03,1.02,4.05
2953,36,0.177327,120,0.487619,181.26,-0.95,4,1.04,4.206,4.482,12.027,-2.42,-2.49,-0.03,1.14,4.02
2954,36,0.177327,120,0.487619,181.26,-0.95,4,1.04,4.206,4.482,12.027,-2.42,-2.49,-0.03,1.14,4.02
2955,36,0.177327,120,0.487619,181.24,-0.78,4,1.04,4.755,-13.193,2.764,-2.47,-2.6,-0.03,1.03,3.97
2956,36,0.177327,120,0.487619,181.22,-0.34,4,1,5.393,-1.104,-19.772,-2.45,-2.71,-0.03,1.07,4.01
